auxk,dead,fixed_validation_nmse,l0,learning_rate,loss,mse,mse_per_dimension,reconstruction_mse,reconstruction_mse_per_dimension,step,threshold
0.0,0.0,0.24903948605060577,20.0,0.0003,416.3753356933594,416.3753356933594,0.08132330775260925,416.3753356933594,0.08132330775260925,1951.0,3.2592315673828125
1.0027530193328857,1.0,0.24864551424980164,20.0,0.0003,397.8720397949219,397.8406982421875,0.07770326137542724,397.8406982421875,0.07770326137542724,2001.0,3.212339162826538
0.0,0.0,0.24825915694236755,20.0,0.0003,397.21063232421875,397.21063232421875,0.07758020162582398,397.21063232421875,0.07758020162582398,2051.0,3.1646337509155273
0.0,0.0,0.2476462870836258,20.0,0.0003,382.56268310546875,382.56268310546875,0.07471927404403686,382.56268310546875,0.07471927404403686,2101.0,3.11664080619812
0.0,0.0,0.2474173754453659,20.0,0.0003,380.61041259765625,380.61041259765625,0.07433797121047973,380.61041259765625,0.07433797121047973,2151.0,3.0689077377319336
0.0,0.0,0.24709156155586243,20.0,0.0003,371.9715270996094,371.9715270996094,0.07265068888664246,371.9715270996094,0.07265068888664246,2201.0,3.02169132232666
0.0,0.0,0.2471674084663391,20.0,0.0003,375.78717041015625,375.78717041015625,0.07339593172073364,375.78717041015625,0.07339593172073364,2251.0,2.9759533405303955
0.0,0.0,0.24690929055213928,20.0,0.0003,366.1242980957031,366.1242980957031,0.07150865197181702,366.1242980957031,0.07150865197181702,2301.0,2.9312174320220947
0.0,0.0,0.24685798585414886,20.0,0.0003,374.32098388671875,374.32098388671875,0.07310956716537476,374.32098388671875,0.07310956716537476,2351.0,2.8883392810821533
0.0,0.0,0.24644002318382263,20.0,0.0003,359.98492431640625,359.98492431640625,0.0703095555305481,359.98492431640625,0.0703095555305481,2401.0,2.8464388847351074
0.0,0.0,0.24602198600769043,20.0,0.0003,353.457763671875,353.457763671875,0.06903471946716308,353.457763671875,0.06903471946716308,2451.0,2.8061351776123047
0.0,0.0,0.24588744342327118,20.0,0.0003,368.5851135253906,368.5851135253906,0.07198927998542785,368.5851135253906,0.07198927998542785,2501.0,2.7666807174682617
0.0,0.0,0.24581614136695862,20.0,0.0003,347.71337890625,347.71337890625,0.06791276931762695,347.71337890625,0.06791276931762695,2551.0,2.7283923625946045
0.0,0.0,0.24530325829982758,20.0,0.0003,349.4939880371094,349.4939880371094,0.06826054453849792,349.4939880371094,0.06826054453849792,2601.0,2.691046714782715
0.0,0.0,0.24536556005477905,20.0,0.0003,361.87884521484375,361.87884521484375,0.07067946195602418,361.87884521484375,0.07067946195602418,2651.0,2.6551597118377686
0.0,0.0,0.24479518830776215,20.0,0.0003,349.4000244140625,349.4000244140625,0.06824219226837158,349.4000244140625,0.06824219226837158,2701.0,2.621044635772705
0.0,0.0,0.24484898149967194,20.0,0.0003,358.18695068359375,358.18695068359375,0.0699583888053894,358.18695068359375,0.0699583888053894,2751.0,2.5876903533935547
0.0,0.0,0.2449198216199875,20.0,0.0003,348.08502197265625,348.08502197265625,0.06798535585403442,348.08502197265625,0.06798535585403442,2801.0,2.554067611694336
0.0,0.0,0.24446207284927368,20.0,0.0003,340.5377502441406,340.5377502441406,0.06651127934455872,340.5377502441406,0.06651127934455872,2851.0,2.5212042331695557
0.0,0.0,0.24487589299678802,20.0,0.0003,339.65704345703125,339.65704345703125,0.06633926630020141,339.65704345703125,0.06633926630020141,2901.0,2.488966703414917
0.0,0.0,0.24459192156791687,20.0,0.0003,335.4730224609375,335.4730224609375,0.06552207469940186,335.4730224609375,0.06552207469940186,2951.0,2.45865797996521
0.0,0.0,0.24462753534317017,20.0,0.0003,329.98583984375,329.98583984375,0.06445035934448243,329.98583984375,0.06445035934448243,3001.0,2.4299468994140625
0.0,0.0,0.24473555386066437,20.0,0.0003,333.3322448730469,333.3322448730469,0.06510395407676697,333.3322448730469,0.06510395407676697,3051.0,2.400369167327881
0.0,0.0,0.24478264153003693,20.0,0.0003,340.3962097167969,340.3962097167969,0.06648363471031189,340.3962097167969,0.06648363471031189,3101.0,2.3722965717315674
0.0,0.0,0.2447638064622879,20.0,0.0003,341.5928955078125,341.5928955078125,0.06671736240386963,341.5928955078125,0.06671736240386963,3151.0,2.3453338146209717
0.0,0.0,0.24482853710651398,20.0,0.0003,336.40985107421875,336.40985107421875,0.06570504903793335,336.40985107421875,0.06570504903793335,3201.0,2.3177335262298584
0.0,0.0,0.2448698878288269,20.0,0.0003,338.26361083984375,338.26361083984375,0.06606711149215698,338.26361083984375,0.06606711149215698,3251.0,2.2917826175689697
0.0,0.0,0.24461279809474945,20.0,0.0003,323.947509765625,323.947509765625,0.06327099800109863,323.947509765625,0.06327099800109863,3301.0,2.2651095390319824
1.0027910470962524,2.0,0.24495810270309448,20.0,0.0003,318.7126159667969,318.6812744140625,0.062242436408996585,318.6812744140625,0.062242436408996585,3351.0,2.2390289306640625
1.002911925315857,4.0,0.2449878305196762,20.0,0.0003,320.9892883300781,320.95794677734375,0.06268709897994995,320.95794677734375,0.06268709897994995,3401.0,2.2152597904205322
1.0034198760986328,9.0,0.24544484913349152,20.0,0.0003,321.3713073730469,321.3399353027344,0.0627617061138153,321.3399353027344,0.0627617061138153,3451.0,2.1906232833862305
1.00409996509552,25.0,0.24565842747688293,20.0,0.0003,315.19866943359375,315.16729736328125,0.061556112766265866,315.16729736328125,0.061556112766265866,3501.0,2.1668143272399902
1.0052927732467651,61.0,0.24534882605075836,20.0,0.0003,334.3699035644531,334.3385009765625,0.06530048847198486,334.3385009765625,0.06530048847198486,3551.0,2.1441121101379395
1.007035255432129,98.0,0.24583768844604492,20.0,0.0003,311.0855407714844,311.0540771484375,0.0607527494430542,311.0540771484375,0.0607527494430542,3601.0,2.1212265491485596
1.0082519054412842,164.0,0.24559111893177032,20.0,0.0003,319.70068359375,319.669189453125,0.06243538856506348,319.669189453125,0.06243538856506348,3651.0,2.098968267440796
1.011692762374878,285.0,0.24624337255954742,20.0,0.0003,316.33984375,316.3082275390625,0.06177895069122315,316.3082275390625,0.06177895069122315,3701.0,2.076653003692627
1.0175189971923828,502.0,0.24638137221336365,20.0,0.0003,307.3403625488281,307.3085632324219,0.060021203756332395,307.3085632324219,0.060021203756332395,3751.0,2.0550425052642822
1.0192644596099854,784.0,0.24637392163276672,20.0,0.0003,322.313720703125,322.2818603515625,0.06294567584991455,322.2818603515625,0.06294567584991455,3801.0,2.035945415496826
1.0254665613174438,1053.0,0.2460426241159439,20.0,0.0003,310.6716003417969,310.6395568847656,0.06067178845405578,310.6395568847656,0.06067178845405578,3851.0,2.0180766582489014
1.0275871753692627,1305.0,0.24624179303646088,20.0,0.0003,318.8141174316406,318.7820129394531,0.06226211190223694,318.7820129394531,0.06226211190223694,3901.0,1.998896837234497
1.0330413579940796,1585.0,0.24626104533672333,20.0,0.0003,303.6493835449219,303.6170959472656,0.05930021405220032,303.6170959472656,0.05930021405220032,3951.0,1.980433702468872
1.0347552299499512,1815.0,0.24645943939685822,20.0,0.0003,304.5683898925781,304.5360412597656,0.05947969555854797,304.5360412597656,0.05947969555854797,4001.0,1.9616429805755615
1.0407350063323975,2053.0,0.2464807629585266,20.0,0.0003,301.62908935546875,301.5965576171875,0.05890557765960693,301.5965576171875,0.05890557765960693,4051.0,1.942848801612854
1.0386292934417725,2246.0,0.24680723249912262,20.0,0.0003,309.4708251953125,309.4383544921875,0.06043717861175537,309.4383544921875,0.06043717861175537,4101.0,1.925034761428833
1.0385290384292603,2446.0,0.2468932420015335,20.0,0.0003,307.3501892089844,307.3177490234375,0.06002299785614014,307.3177490234375,0.06002299785614014,4151.0,1.9090933799743652
1.03801691532135,2562.0,0.24662908911705017,20.0,0.0003,310.97674560546875,310.9443054199219,0.060731309652328494,310.9443054199219,0.060731309652328494,4201.0,1.8904436826705933
1.0365873575210571,2635.0,0.24707068502902985,20.0,0.0003,302.8731994628906,302.8408203125,0.05914859771728516,302.8408203125,0.05914859771728516,4251.0,1.875248670578003
1.0359636545181274,2685.0,0.24747349321842194,20.0,0.0003,287.78839111328125,287.7560119628906,0.05620234608650208,287.7560119628906,0.05620234608650208,4301.0,1.856590747833252
1.0284522771835327,2741.0,0.24723660945892334,20.0,0.0003,317.7876892089844,317.75555419921875,0.062061631679534913,317.75555419921875,0.062061631679534913,4351.0,1.839895486831665
1.0299875736236572,2777.0,0.24754448235034943,20.0,0.0003,298.652099609375,298.6199035644531,0.05832419991493225,298.6199035644531,0.05832419991493225,4401.0,1.8266929388046265
1.0280805826187134,2818.0,0.24793115258216858,20.0,0.0003,312.9593811035156,312.92724609375,0.06111860275268555,312.92724609375,0.06111860275268555,4451.0,1.8137781620025635
1.0289431810379028,2889.0,0.24846938252449036,20.0,0.0003,303.25811767578125,303.2259521484375,0.0592238187789917,303.2259521484375,0.0592238187789917,4501.0,1.8031166791915894
1.026840329170227,2954.0,0.24873913824558258,20.0,0.0003,293.8103942871094,293.7783203125,0.05737857818603516,293.7783203125,0.05737857818603516,4551.0,1.7914915084838867
1.0251187086105347,2997.0,0.249232679605484,20.0,0.0003,302.5603332519531,302.5282897949219,0.059087556600570676,302.5282897949219,0.059087556600570676,4601.0,1.7746042013168335
1.0219521522521973,3045.0,0.24882714450359344,20.0,0.0003,300.41180419921875,300.3798828125,0.05866794586181641,300.3798828125,0.05866794586181641,4651.0,1.7582592964172363
1.0216100215911865,3081.0,0.2496408373117447,20.0,0.0003,300.9844970703125,300.95257568359375,0.058779799938201906,300.95257568359375,0.058779799938201906,4701.0,1.7417221069335938
1.0179691314697266,3111.0,0.2492494434118271,20.0,0.0003,301.6044006347656,301.5726013183594,0.058900898694992064,301.5726013183594,0.058900898694992064,4751.0,1.7310489416122437
1.0186729431152344,3165.0,0.24921616911888123,20.0,0.0003,302.669677734375,302.6378479003906,0.05910895466804504,302.6378479003906,0.05910895466804504,4801.0,1.7171826362609863
1.0162010192871094,3221.0,0.2500060796737671,20.0,0.0003,294.8091125488281,294.77734375,0.057573699951171876,294.77734375,0.057573699951171876,4851.0,1.7027229070663452
1.0149879455566406,3276.0,0.24924083054065704,20.0,0.0003,296.0773620605469,296.045654296875,0.0578214168548584,296.045654296875,0.0578214168548584,4901.0,1.6902539730072021
1.0144919157028198,3321.0,0.24979887902736664,20.0,0.0003,308.2337951660156,308.20208740234375,0.06019572019577026,308.20208740234375,0.06019572019577026,4951.0,1.677539348602295
1.013505220413208,3368.0,0.24950732290744781,20.0,0.0003,290.3273620605469,290.2956848144531,0.05669837594032288,290.2956848144531,0.05669837594032288,5001.0,1.664535403251648
1.0133105516433716,3431.0,0.24996145069599152,20.0,0.0003,283.1752624511719,283.1435852050781,0.05530148148536682,283.1435852050781,0.05530148148536682,5051.0,1.652889370918274
1.0100356340408325,3475.0,0.24992911517620087,20.0,0.0003,321.13427734375,321.10272216796875,0.06271537542343139,321.10272216796875,0.06271537542343139,5101.0,1.6418999433517456
1.0109957456588745,3552.0,0.2507030665874481,20.0,0.0003,294.4643859863281,294.43280029296875,0.05750640630722046,294.43280029296875,0.05750640630722046,5151.0,1.6326689720153809
1.0103486776351929,3628.0,0.25057265162467957,20.0,0.0003,288.2156066894531,288.18402099609375,0.05628594160079956,288.18402099609375,0.05628594160079956,5201.0,1.620540738105774
1.0100576877593994,3703.0,0.25074151158332825,20.0,0.0003,299.1931457519531,299.1615905761719,0.05842999815940857,299.1615905761719,0.05842999815940857,5251.0,1.613627314567566
1.0115389823913574,3783.0,0.2507670223712921,20.0,0.0003,289.2921142578125,289.260498046875,0.056496191024780276,289.260498046875,0.056496191024780276,5301.0,1.6031785011291504
1.0084394216537476,3847.0,0.250564843416214,20.0,0.0003,300.9079284667969,300.87640380859375,0.05876492261886597,300.87640380859375,0.05876492261886597,5351.0,1.5954201221466064
1.0081456899642944,3896.0,0.25055646896362305,20.0,0.0003,296.3250732421875,296.2935791015625,0.05786983966827393,296.2935791015625,0.05786983966827393,5401.0,1.58516263961792
1.0087004899978638,4040.0,0.2507575452327728,20.0,0.0003,286.9172058105469,286.88568115234375,0.05603235960006714,286.88568115234375,0.05603235960006714,5451.0,1.5769438743591309
1.0090152025222778,4162.0,0.2511883080005646,20.0,0.0003,285.03350830078125,285.0019836425781,0.05566444993019104,285.0019836425781,0.05566444993019104,5501.0,1.572788953781128
1.0063811540603638,4265.0,0.2515478730201721,20.0,0.0003,305.0325012207031,305.00103759765625,0.05957051515579224,305.00103759765625,0.05957051515579224,5551.0,1.565484881401062
1.0072765350341797,4338.0,0.2521389126777649,20.0,0.0003,285.56304931640625,285.5315856933594,0.055767887830734254,285.5315856933594,0.055767887830734254,5601.0,1.5566507577896118
1.0061670541763306,4387.0,0.25216519832611084,20.0,0.0003,289.3216552734375,289.29022216796875,0.056501996517181394,289.29022216796875,0.056501996517181394,5651.0,1.5470550060272217
1.0052686929702759,4455.0,0.25193434953689575,20.0,0.0003,278.87591552734375,278.8445129394531,0.054461818933486936,278.8445129394531,0.054461818933486936,5701.0,1.541529893875122
1.0049364566802979,4539.0,0.2523668110370636,20.0,0.0003,291.4235534667969,291.39215087890625,0.05691252946853638,291.39215087890625,0.05691252946853638,5751.0,1.5369653701782227
1.0040574073791504,4579.0,0.2528631091117859,20.0,0.0003,282.8560791015625,282.82470703125,0.055239200592041016,282.82470703125,0.055239200592041016,5801.0,1.5300183296203613
1.003357172012329,4637.0,0.2526353895664215,20.0,0.0003,280.28912353515625,280.2577819824219,0.05473784804344177,280.2577819824219,0.05473784804344177,5851.0,1.5227243900299072
1.0027496814727783,4690.0,0.25305306911468506,20.0,0.0003,291.5079650878906,291.47662353515625,0.056929028034210204,291.47662353515625,0.056929028034210204,5901.0,1.5139193534851074
1.002366304397583,4744.0,0.25301504135131836,20.0,0.0003,294.5367736816406,294.5054626464844,0.05752059817314148,294.5054626464844,0.05752059817314148,5951.0,1.5039523839950562
1.0021123886108398,4778.0,0.25293171405792236,20.0,0.0003,283.99029541015625,283.958984375,0.05546073913574219,283.958984375,0.05546073913574219,6001.0,1.496235966682434
1.001314401626587,4821.0,0.252750039100647,20.0,0.0003,291.01611328125,290.9848327636719,0.05683297514915466,290.9848327636719,0.05683297514915466,6051.0,1.489492416381836
1.0008413791656494,4888.0,0.2533853054046631,20.0,0.0003,286.0587463378906,286.0274658203125,0.05586473941802979,286.0274658203125,0.05586473941802979,6101.0,1.485491394996643
0.9995588064193726,4937.0,0.2532588243484497,20.0,0.0003,297.0164489746094,296.9851989746094,0.05800492167472839,296.9851989746094,0.05800492167472839,6151.0,1.4835261106491089
1.0007390975952148,4985.0,0.25387412309646606,20.0,0.0003,281.2297058105469,281.19842529296875,0.05492156744003296,281.19842529296875,0.05492156744003296,6201.0,1.4814060926437378
0.9996934533119202,5041.0,0.25393378734588623,20.0,0.0003,288.9458923339844,288.9146423339844,0.05642864108085632,288.9146423339844,0.05642864108085632,6251.0,1.476313591003418
0.9988807439804077,5068.0,0.25449422001838684,20.0,0.0003,281.1317138671875,281.1004943847656,0.054902440309524535,281.1004943847656,0.054902440309524535,6301.0,1.471387505531311
0.997258186340332,5100.0,0.25440123677253723,20.0,0.0003,292.87872314453125,292.8475646972656,0.057196789979934694,292.8475646972656,0.057196789979934694,6351.0,1.461621880531311
0.9975114464759827,5120.0,0.25420814752578735,20.0,0.0003,295.6139831542969,295.58282470703125,0.057731020450592044,295.58282470703125,0.057731020450592044,6401.0,1.458070993423462
0.9971649050712585,5132.0,0.2549295723438263,20.0,0.0003,293.7431945800781,293.7120361328125,0.05736563205718994,293.7120361328125,0.05736563205718994,6451.0,1.4559147357940674
0.9962020516395569,5143.0,0.2544077932834625,20.0,0.0003,300.52020263671875,300.48907470703125,0.05868927240371704,300.48907470703125,0.05868927240371704,6501.0,1.456999659538269
0.9972085952758789,5193.0,0.2542972266674042,20.0,0.0003,276.586181640625,276.5550231933594,0.054014652967453,276.5550231933594,0.054014652967453,6551.0,1.4528591632843018
0.9960147142410278,5248.0,0.2548895478248596,20.0,0.0003,291.876220703125,291.8450927734375,0.05700099468231201,291.8450927734375,0.05700099468231201,6601.0,1.4484976530075073
0.9957615733146667,5342.0,0.2549874484539032,20.0,0.0003,290.79241943359375,290.76129150390625,0.05678931474685669,290.76129150390625,0.05678931474685669,6651.0,1.4421814680099487
0.9946657419204712,5405.0,0.2553649842739105,20.0,0.0003,300.3460693359375,300.3149719238281,0.05865526795387268,300.3149719238281,0.05865526795387268,6701.0,1.4359229803085327
0.9957042336463928,5443.0,0.25529325008392334,20.0,0.0003,292.27410888671875,292.24298095703125,0.05707870721817017,292.24298095703125,0.05707870721817017,6751.0,1.4287617206573486
0.9945761561393738,5482.0,0.25580790638923645,20.0,0.0003,292.16888427734375,292.1378173828125,0.057058167457580564,292.1378173828125,0.057058167457580564,6801.0,1.4235267639160156
0.9944363236427307,5526.0,0.25609931349754333,20.0,0.0003,282.47857666015625,282.447509765625,0.05516552925109863,282.447509765625,0.05516552925109863,6851.0,1.4203109741210938
0.9936670064926147,5557.0,0.2554664611816406,20.0,0.0003,287.7607421875,287.72967529296875,0.05619720220565796,287.72967529296875,0.05619720220565796,6901.0,1.4150691032409668
0.993384838104248,5589.0,0.25609880685806274,20.0,0.0003,278.1997985839844,278.16876220703125,0.05432983636856079,278.16876220703125,0.05432983636856079,6951.0,1.414980173110962
0.9927818179130554,5616.0,0.2561783492565155,20.0,0.0003,284.3498840332031,284.31884765625,0.05553102493286133,284.31884765625,0.05553102493286133,7001.0,1.4088101387023926
0.9922318458557129,5640.0,0.25647062063217163,20.0,0.0003,288.88525390625,288.854248046875,0.05641684532165527,288.854248046875,0.05641684532165527,7051.0,1.4011603593826294
0.9924231767654419,5666.0,0.2569323182106018,20.0,0.0003,276.29498291015625,276.26397705078125,0.053957808017730716,276.26397705078125,0.053957808017730716,7101.0,1.3967430591583252
0.9917818307876587,5694.0,0.25713300704956055,20.0,0.0003,278.3750915527344,278.3440856933594,0.054364079236984254,278.3440856933594,0.054364079236984254,7151.0,1.3931777477264404
0.993154764175415,5711.0,0.2566298246383667,20.0,0.0003,269.2822265625,269.2511901855469,0.05258812308311463,269.2511901855469,0.05258812308311463,7201.0,1.3894572257995605
0.9911404252052307,5726.0,0.2570256292819977,20.0,0.0003,284.9289245605469,284.89794921875,0.05564413070678711,284.89794921875,0.05564413070678711,7251.0,1.3816817998886108
0.9898449778556824,5734.0,0.25710365176200867,20.0,0.0003,279.83544921875,279.80450439453125,0.054649317264556886,279.80450439453125,0.054649317264556886,7301.0,1.376842975616455
0.9898380637168884,5737.0,0.2573045492172241,20.0,0.0003,278.3504638671875,278.31951904296875,0.054359281063079835,278.31951904296875,0.054359281063079835,7351.0,1.3755519390106201
0.9904139637947083,5744.0,0.25715672969818115,20.0,0.0003,266.5064392089844,266.4754943847656,0.05204599499702454,266.4754943847656,0.05204599499702454,7401.0,1.3762975931167603
0.9887679219245911,5756.0,0.2574423849582672,20.0,0.0003,280.9476623535156,280.9167785644531,0.05486655831336975,280.9167785644531,0.05486655831336975,7451.0,1.371306300163269
0.9883041977882385,5768.0,0.25793132185935974,20.0,0.0003,280.13916015625,280.1082763671875,0.05470864772796631,280.1082763671875,0.05470864772796631,7501.0,1.3687858581542969
0.9889318943023682,5777.0,0.2577112317085266,20.0,0.0003,270.0616149902344,270.03070068359375,0.0527403712272644,270.03070068359375,0.0527403712272644,7551.0,1.364555835723877
0.9874420762062073,5787.0,0.2581731975078583,20.0,0.0003,287.9125671386719,287.8817138671875,0.05622689723968506,287.8817138671875,0.05622689723968506,7601.0,1.3617008924484253
0.9882338047027588,5789.0,0.2584916651248932,20.0,0.0003,278.53125,278.5003662109375,0.05439460277557373,278.5003662109375,0.05439460277557373,7651.0,1.3601926565170288
0.9874340891838074,5781.0,0.25788435339927673,20.0,0.0003,272.4493103027344,272.41845703125,0.05320672988891602,272.41845703125,0.05320672988891602,7701.0,1.3577466011047363
0.9874469041824341,5782.0,0.25842222571372986,20.0,0.0003,268.2297058105469,268.1988525390625,0.052382588386535645,268.1988525390625,0.052382588386535645,7751.0,1.3575900793075562
0.9867146015167236,5778.0,0.2588902711868286,20.0,0.0003,278.30780029296875,278.2769775390625,0.054350972175598145,278.2769775390625,0.054350972175598145,7801.0,1.353097915649414
0.9867534041404724,5769.0,0.25884342193603516,20.0,0.0003,270.6292724609375,270.59844970703125,0.05285125970840454,270.59844970703125,0.05285125970840454,7851.0,1.3498867750167847
0.9863014221191406,5762.0,0.25862064957618713,20.0,0.0003,284.7896423339844,284.7588195800781,0.055616956949234006,284.7588195800781,0.055616956949234006,7901.0,1.3461174964904785
0.9877529144287109,5773.0,0.2589079737663269,20.0,0.0003,269.7557067871094,269.724853515625,0.05268063545227051,269.724853515625,0.05268063545227051,7951.0,1.342728853225708
0.9856797456741333,5784.0,0.25877994298934937,20.0,0.0003,272.8139953613281,272.783203125,0.05327796936035156,272.783203125,0.05327796936035156,8001.0,1.338741660118103
0.9862374663352966,5778.0,0.25957047939300537,20.0,0.0003,266.84844970703125,266.817626953125,0.05211281776428223,266.817626953125,0.05211281776428223,8051.0,1.3343865871429443
0.9859343767166138,5759.0,0.25916188955307007,20.0,0.0003,269.60919189453125,269.578369140625,0.05265202522277832,269.578369140625,0.05265202522277832,8101.0,1.3313263654708862
