layer,direction,signed_positive_fraction,signed_aicc_winner,signed_power_alpha,direct_psd_beta,direct_psd_beta_q025,direct_psd_beta_q975,tauberian_beta_if_valid,beta_minus_tauberian
6,pca_0,1.0,stretched_floor,0.14287952885111063,2.231763991527276,2.2247442625935294,2.2389014526545212,0.8571204711488893,1.3746435203783864
6,pca_1,0.9787234042553191,power,0.447807562924608,0.10408199667595976,0.09361887524972068,0.11410197064618528,0.552192437075392,-0.44811044039943226
6,pca_2,1.0,power,0.563330027740585,0.2792326224300964,0.2659465072086466,0.2925671737825393,0.43666997225941495,-0.15743734982931856
6,pca_3,1.0,stretched_floor,0.5319085895209064,0.37282612611144017,0.36606345127019013,0.3803135566899019,0.46809141047909364,-0.09526528436765347
6,random_0,1.0,stretched_floor,0.5698947940875954,0.2945991011703137,0.283186961407936,0.3066264028731447,0.43010520591240464,-0.13550610474209096
6,random_1,1.0,power_cutoff_floor,0.5550386432567299,0.1394788176443026,0.12900454492363975,0.14822502676595123,0.4449613567432701,-0.3054825390989675
6,random_2,1.0,power_floor,0.3574418723945389,0.2604842753656105,0.24927002226836617,0.2727728152914467,0.642558127605461,-0.3820738522398506
6,random_3,1.0,power,0.42898487172477473,0.09750075019342211,0.08730921052461023,0.10731820175957683,0.5710151282752253,-0.4735143780818032
