layer,centering,lag,pair_count,frobenius,frobenius_normalized,operator,nuclear,frobenius_boot_q025,frobenius_boot_q975
6,position,12,2033424,0.9186130551916702,0.2375616952670861,0.4691247655450968,3.6145805239787547,0.23225816823542117,0.24750758036971093
6,position,13,2032876,0.8934645663783299,0.2310580672137531,0.4652029149901789,3.4770412696346655,0.22572649978101253,0.24105673022568225
6,position,14,2032328,0.8724436173412847,0.22562185850635397,0.46231683116977396,3.3716895757299357,0.22016775608062744,0.23575187884271145
6,position,15,2031780,0.8547607226084376,0.22104890101764496,0.4601992095210034,3.2799589937184654,0.21552089042961597,0.23142614252865315
6,position,16,2031232,0.8383343434217075,0.21680088988320126,0.45742460703916704,3.196568519691925,0.21116795688867568,0.22748997993767262
6,position,17,2030684,0.8255601730606454,0.21349737318544293,0.45559094641270964,3.1211018183532424,0.20767220258712768,0.22421702444553376
6,position,18,2030136,0.8129624202570012,0.21023947967339723,0.4535566773417984,3.054760881793522,0.20426560640335084,0.22112783044576645
6,position,19,2029588,0.8034109459320449,0.2077693814964633,0.4522698447081658,3.004155052194592,0.2015909470617771,0.21896483935415745
6,position,20,2029040,0.7940085089582104,0.20533782573473944,0.4515756517329171,2.9520522200497274,0.1990148600190878,0.2167086247354746
6,position,21,2028492,0.7857055525930255,0.20319060566346536,0.45029090788970877,2.9041917160929387,0.1967804215848446,0.21469076089560984
6,position,22,2027944,0.7773472412116134,0.20102907028127537,0.4490332626698437,2.8590854869031297,0.1943640921264887,0.2124957948923111
6,position,23,2027396,0.7702848380214286,0.1992026685498413,0.4479869738338657,2.827152844996608,0.19278843477368354,0.21066560298204423
6,position,24,2026848,0.764489274114214,0.19770388298496672,0.4471473175161375,2.788153331442501,0.19132427051663398,0.2091710601001978
6,position,25,2026300,0.7579372146795146,0.196009460792727,0.4458612039074767,2.7493234501022994,0.18947683051228523,0.20759292282164096
6,position,26,2025752,0.7526961424628432,0.19465407182479003,0.444855018351692,2.714979512000859,0.18815483935177327,0.2062440685927868
6,position,27,2025204,0.7484513191633382,0.19355632189249755,0.44448610330311944,2.6892044842561873,0.18707835413515567,0.2052274875342846
6,position,28,2024656,0.7432733604169622,0.19221725464229888,0.4434319336417474,2.6547789430270856,0.18578130193054676,0.2038208231329918
6,position,29,2024108,0.7389418142862636,0.19109707739669937,0.4425845090586201,2.6452586293024307,0.18449762538075448,0.20290821343660354
6,position,30,2023560,0.7347161318563067,0.1900042774674501,0.4415505861648867,2.619126570908873,0.18344563841819764,0.20191112384200097
6,position,31,2023012,0.7309916734650285,0.18904109863564136,0.4407933008756292,2.5958161866820477,0.18250078186392785,0.20097623765468597
6,position,32,2022464,0.7279342008308155,0.18825040839004628,0.44016200316714094,2.5815539255885454,0.1815945215523243,0.20031023919582366
6,position,33,2021916,0.7245079297479886,0.18736434350964773,0.439517123170516,2.5569096651559446,0.18066482357680796,0.19942732974886895
6,position,34,2021368,0.72170747225357,0.18664011971798966,0.43889877149071865,2.5483261260818133,0.17980358861386775,0.1987352181226015
6,position,35,2020820,0.7185178610459406,0.18581525723487458,0.4378732952351534,2.530707854742773,0.17895496003329753,0.19788659624755384
6,position,36,2020272,0.7160668553272412,0.18518140485235857,0.43778430275967795,2.5144438238882008,0.17847311794757842,0.197300286591053
6,position,37,2019724,0.7135928309244487,0.18454159962867067,0.4373419383348413,2.5026209934542525,0.1777524806559086,0.19658749736845493
6,position,38,2019176,0.7104891518949219,0.1837389599887785,0.4364061145131552,2.4862227997481687,0.17691009119153023,0.19572076462209226
6,position,39,2018628,0.7082819604452171,0.1831681601948854,0.43545210339333607,2.472424410863578,0.17641317807137966,0.19522626250982283
6,position,40,2018080,0.7057905193731955,0.1825238508620467,0.4351300393908453,2.457482016487644,0.17570193186402322,0.1946821514517069
6,position,41,2017532,0.7038493768594459,0.18202185374398358,0.43483470745288894,2.439868621645616,0.17505316399037837,0.19428876489400865
6,position,42,2016984,0.7007604988268282,0.18122304177657822,0.43374132532829157,2.419706379919764,0.17421596348285676,0.19351067021489143
6,position,43,2016436,0.6977685894576197,0.1804493067879258,0.4330250094904909,2.40077940879423,0.17339361011981963,0.19279628172516822
6,position,44,2015888,0.69491314436138,0.1797108627020607,0.4322025130602125,2.380808753805616,0.17281495332717894,0.1919553641229868
6,position,45,2015340,0.6933256752157808,0.17930032873535798,0.4320899529773311,2.370092803605835,0.17230309844017028,0.19166083596646785
6,position,46,2014792,0.6916711381375406,0.17887245039096955,0.4316464148213531,2.3699936273488813,0.17190128229558468,0.19138748645782472
6,position,47,2014244,0.6903268749734335,0.17852481170420634,0.43169036503892383,2.3529724894237107,0.1715437401086092,0.19094856232404708
6,position,48,2013696,0.6882784851404682,0.17799507945346496,0.43093224541710534,2.3418936501853125,0.1711255967617035,0.1904638446867466
6,sequence,0,2040000,7.546029724822429,1.952490668112901,1.1070276446574336,59.89101530081057,1.9468559235334397,1.9590868055820465
6,sequence,1,2039452,3.8648224281223995,1.0,0.9838673019397774,25.084841157855543,1.0,1.0
6,sequence,2,2038904,2.5932638539855097,0.6709917214088835,0.9756497633286443,14.290634182816817,0.6694489985704422,0.6724978134036064
6,sequence,3,2038356,2.0671737057682193,0.5348689996017462,0.9719502688534203,9.699185783920552,0.5335944309830666,0.5365440025925636
6,sequence,4,2037808,1.811348306480687,0.4686756869605191,0.9695073508225764,7.402268657033958,0.4671503245830536,0.47045079842209814
6,sequence,5,2037260,1.6757291829855983,0.4335850389379203,0.9676302628305782,6.096025589391154,0.4320527367293835,0.43549162000417707
6,sequence,6,2036712,1.5918771907211657,0.4118888306841379,0.9662497702128556,5.296545976221626,0.4103223465383053,0.41373823434114454
6,sequence,7,2036164,1.5339063328968372,0.3968892132625189,0.9652442581513866,4.746030769573434,0.39532275274395945,0.39876267313957214
6,sequence,8,2035616,1.489551608048864,0.3854126899104431,0.9643274218750524,4.3217615826476035,0.3838988237082958,0.38722696974873544
6,sequence,9,2035068,1.4551373730961088,0.37650820966774423,0.9634658254809295,3.984211821414281,0.37499635890126226,0.37829522863030435
6,sequence,10,2034520,1.429288723783048,0.3698200241705341,0.9626872879401194,3.7323967215210496,0.36830453425645826,0.3715545043349266
6,sequence,11,2033972,1.4091767434453453,0.3646161679231273,0.961898786000549,3.5303504869377758,0.36312438175082207,0.36633113846182824
6,sequence,12,2033424,1.3930834186350358,0.3604521150825087,0.9610958861832416,3.3510271702485506,0.3589105777442455,0.36218672394752505
6,sequence,13,2032876,1.3799285555138427,0.35704837186639826,0.9602841381006255,3.201585227069703,0.35550599470734595,0.35882909297943116
6,sequence,14,2032328,1.3688979851018517,0.35419427685501376,0.9594813848206183,3.0820202383344935,0.3526196800172329,0.35593693032860757
6,sequence,15,2031780,1.359611889276658,0.35179155435019094,0.9586915249257821,2.9845623899630613,0.35019325762987136,0.3535495586693287
6,sequence,16,2031232,1.3514592025087906,0.3496820947515961,0.9579119250704574,2.9018958443791836,0.3481384843587875,0.35143366232514384
6,sequence,17,2030684,1.3445308544123231,0.34788942556036667,0.9571592395258106,2.8439969375676077,0.34635843336582184,0.34967235550284387
6,sequence,18,2030136,1.338150880870288,0.3462386450495698,0.9563788591508958,2.773692559925538,0.34470354914665224,0.3480177283287048
6,sequence,19,2029588,1.3326050206666888,0.3448036864436466,0.9555480246668405,2.724019725265891,0.3432499974966049,0.34658935815095904
6,sequence,20,2029040,1.3274727575613667,0.34347574364659156,0.9547397795572524,2.6724325902716966,0.34190611392259596,0.34525573924183844
6,sequence,21,2028492,1.3228365728232245,0.34227615820007606,0.9538652474250814,2.636022070984069,0.34069312214851377,0.3440388314425945
6,sequence,22,2027944,1.3184770433747388,0.341148155677434,0.9529971058049229,2.60351735222723,0.33956976011395457,0.3429102063179016
6,sequence,23,2027396,1.314302635385419,0.340068052240095,0.9520617200066446,2.560424862913502,0.3384761668741703,0.34181932285428046
6,sequence,24,2026848,1.3105220030012914,0.33908983591723946,0.9511212043900013,2.527098539694959,0.33748201951384543,0.34083698838949206
6,sequence,25,2026300,1.3069085628089123,0.3381548795875292,0.9501381183088315,2.4991374500857457,0.3365588717162609,0.3399194896221161
6,sequence,26,2025752,1.3036115085319147,0.33730178624667956,0.9491433552080804,2.4857230006590676,0.3357016146183014,0.3390678606927395
6,sequence,27,2025204,1.3004805195114646,0.33649166131114117,0.948081675526458,2.462655012182756,0.3348922722041607,0.33827401921153066
6,sequence,28,2024656,1.2975714836379617,0.3357389654428044,0.9470370068890664,2.446527710189501,0.33413910046219825,0.33754144087433813
6,sequence,29,2024108,1.2948305618739426,0.3350297681083875,0.9459346102599699,2.4292794759091527,0.3334564998745918,0.3368467502295971
6,sequence,30,2023560,1.2921362789765896,0.33433263830554116,0.944811764647102,2.4205755533502873,0.3327580191195011,0.3361475259065628
6,sequence,31,2023012,1.2895611303951224,0.33366633380401245,0.9436280188338737,2.401402455379249,0.33210641518235207,0.33547104969620706
6,sequence,32,2022464,1.2870864380845009,0.3330260217698516,0.9424398606948174,2.3897339879902626,0.3314696863293648,0.3348138861358166
6,sequence,33,2021916,1.284671455798578,0.33240115935227965,0.9411747226050565,2.377647464363493,0.3308453932404518,0.33419090807437896
6,sequence,34,2021368,1.2823427307641257,0.3317986154895895,0.9398861157728414,2.3673443403575267,0.3302646569907665,0.3335943937301636
6,sequence,35,2020820,1.2800296345796147,0.33120011549960815,0.9385087707983117,2.35213250201216,0.32966475188732147,0.3329679936170578
6,sequence,36,2020272,1.2779376166982954,0.3306588182161685,0.9371019928386326,2.3513088817788064,0.3291324429214001,0.3324210077524185
6,sequence,37,2019724,1.275877141958906,0.3301256825345919,0.9356441443187324,2.35033923987618,0.3285936571657658,0.33189658969640734
6,sequence,38,2019176,1.2738428134227153,0.32959931202882486,0.934116920251201,2.341481066484395,0.3280571237206459,0.33136029690504076
6,sequence,39,2018628,1.2719962472227522,0.32912152391971883,0.9326206240029086,2.337824069724177,0.3275817438960075,0.33085542544722557
6,sequence,40,2018080,1.2701392499824284,0.32864103684046486,0.9310369475214734,2.3383869700926962,0.3270969823002815,0.3303978517651558
6,sequence,41,2017532,1.2683331537926288,0.32817372010770696,0.9293953394377489,2.3385471364431094,0.32664121091365816,0.32992566749453545
6,sequence,42,2016984,1.2665937778499172,0.3277236668452194,0.9277269063742652,2.345030853496968,0.3261858388781548,0.3294721357524395
6,sequence,43,2016436,1.2648415662849937,0.3272702924412174,0.9260227704658455,2.3392535285330784,0.3257460467517376,0.3290310434997082
6,sequence,44,2015888,1.2631904649419916,0.32684307971056575,0.9242427751288841,2.3476123504993622,0.3253167733550072,0.32859684228897096
6,sequence,45,2015340,1.2615144160455058,0.326409411947646,0.9224056178040918,2.3462024219888447,0.3248533822596073,0.32815670892596244
6,sequence,46,2014792,1.2598944473384088,0.3259902546028456,0.920538503285613,2.341603854334775,0.32446415796875955,0.3277458161115646
6,sequence,47,2014244,1.258310888238838,0.3255805180291681,0.9186280771256616,2.341533441163619,0.3240397714078426,0.32734174877405164
6,sequence,48,2013696,1.2567362534420528,0.32517309056618104,0.9166733932656538,2.3377751229231354,0.3236477583646774,0.3269341714680195
