layer,centering,lag,pair_count,frobenius,frobenius_normalized,operator,nuclear,frobenius_boot_q025,frobenius_boot_q975
8,position,48,2013696,1.114539437468687,0.2591629714306965,0.6556928830172051,4.044265789559104,0.2508659943938255,0.2746420487761497
8,sequence,0,2040000,7.379933864174855,1.8294297422368428,1.1423135022996371,58.111732796568035,1.8249312460422515,1.833461433649063
8,sequence,1,2039452,4.0340078078928645,1.0,0.9817221712148014,27.393578216010845,1.0,1.0
8,sequence,2,2038904,2.805932944638989,0.6955695373590881,0.9738265945015419,16.895447260771366,0.6945400714874268,0.6969376772642135
8,sequence,3,2038356,2.2407207831450373,0.5554577209198467,0.9707665253414166,11.879340370969558,0.5540386438369751,0.5573493167757988
8,sequence,4,2037808,1.9578266848639965,0.48533041533369103,0.968617714166507,9.302618231084622,0.483752816170454,0.4874296635389328
8,sequence,5,2037260,1.7913109747566374,0.44405243124512345,0.9668793539657273,7.730354532368198,0.4424267321825027,0.4462262950837612
8,sequence,6,2036712,1.682309693214417,0.4170318386401834,0.965601778702571,6.686904947097293,0.41548024117946625,0.4192540213465691
8,sequence,7,2036164,1.6055799793877736,0.39801112339106676,0.9646451971445318,5.941974226727654,0.39640658125281336,0.4002408288419247
8,sequence,8,2035616,1.5474060555147477,0.383590248012689,0.9637414893428129,5.3712977509187905,0.38191313445568087,0.38576725050807
8,sequence,9,2035068,1.5023497476795022,0.37242113035577984,0.9628728708494967,4.9114742255545805,0.3707346446812153,0.3745023660361767
8,sequence,10,2034520,1.467623100122958,0.3638126572912016,0.9620720760881436,4.547847582931042,0.36212059631943705,0.365853675454855
8,sequence,11,2033972,1.4407187492195976,0.35714327235577337,0.9612313906086501,4.258978568512806,0.35546952337026594,0.35913798660039903
8,sequence,12,2033424,1.4189817624533176,0.3517548378753666,0.9603955946717087,4.012340937051654,0.35008919313549997,0.35375031754374503
8,sequence,13,2032876,1.4008366483815171,0.34725680144710336,0.9595385966628841,3.7994428088086094,0.3455167755484581,0.3492370471358299
8,sequence,14,2032328,1.3855374442733794,0.3434642445566076,0.9586797935905959,3.6296041409152604,0.34171046763658525,0.3454304441809654
8,sequence,15,2031780,1.3725551068463295,0.34024602137874244,0.957827723147382,3.483432720401324,0.33851169496774675,0.34221774339675903
8,sequence,16,2031232,1.3611499521979091,0.33741876987315406,0.9569669827122719,3.356740069455796,0.33567067310214044,0.339369884878397
8,sequence,17,2030684,1.351224715405551,0.33495837880178864,0.9561292350394751,3.2483134040998136,0.3331716299057007,0.33684625700116155
8,sequence,18,2030136,1.3423595435951583,0.3327607698152499,0.955250316487466,3.1453743300838086,0.33099894151091575,0.33470772579312325
8,sequence,19,2029588,1.3345742555481612,0.33083085583943544,0.9543214035199901,3.0682428814403275,0.32908831164240837,0.33281110152602195
8,sequence,20,2029040,1.3274459370316323,0.329063799637268,0.953406857448934,2.9851150119292584,0.3273508094251156,0.3310687690973282
8,sequence,21,2028492,1.3210426177900896,0.3274764652674599,0.9524095386115332,2.9183711035971114,0.32576140090823175,0.3295038864016533
8,sequence,22,2027944,1.315056578997415,0.32599257156230577,0.9514260188890858,2.8581583314564023,0.32426942512393,0.32805884853005407
8,sequence,23,2027396,1.3094527806244207,0.324603432363807,0.9503522068753498,2.79662690552321,0.32289613634347913,0.3266570582985878
8,sequence,24,2026848,1.304306116446776,0.3233276132720405,0.9492737502494027,2.7375711207385613,0.32162858843803405,0.32536634206771853
8,sequence,25,2026300,1.2995580715875235,0.32215060889193925,0.9481548165629068,2.6914600344951936,0.320447301119566,0.32418466210365293
8,sequence,26,2025752,1.29524698012522,0.3210819219514062,0.9470043250020719,2.6567480490694004,0.3193811886012554,0.32312335819005966
8,sequence,27,2025204,1.2911666272134565,0.32007043335096774,0.945774423717964,2.6197735339778205,0.3183596707880497,0.32211275696754454
8,sequence,28,2024656,1.2873553642029791,0.31912565010017174,0.9445389471892546,2.5893672461301334,0.317411495000124,0.32116316482424734
8,sequence,29,2024108,1.283788162976718,0.318241367918248,0.9432640645455228,2.5551631725611004,0.31653148382902146,0.3202697314321995
8,sequence,30,2023560,1.2803764467211638,0.317395629283613,0.9419513173079851,2.5263513043099635,0.3156623363494873,0.319420874863863
8,sequence,31,2023012,1.2771268755278105,0.3165900851825343,0.9405701430321574,2.4955033876382804,0.3148802354931831,0.31861419454216955
8,sequence,32,2022464,1.274145869705521,0.3158511164040265,0.9391723669469446,2.4725753278362776,0.31411981731653216,0.3178823426365852
8,sequence,33,2021916,1.2713371821631152,0.3151548640227321,0.9377003684976689,2.4527981799994,0.3134073719382286,0.3171818196773529
8,sequence,34,2021368,1.268542111726241,0.3144619872188237,0.9362015276589432,2.4300881992913492,0.31269085481762887,0.3164848543703556
8,sequence,35,2020820,1.2658949521821827,0.31380577640562723,0.9345862105592924,2.4117559212098265,0.3120455451309681,0.3158238515257835
8,sequence,36,2020272,1.26347142033762,0.3132050012063773,0.9329416923341927,2.407942713962263,0.3114492379128933,0.31522213518619535
8,sequence,37,2019724,1.261121809170426,0.3126225503835016,0.9312776774949966,2.4028530783390716,0.31086970642209055,0.31465083062648774
